
2025/04/24 (11:06:15) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:17) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:17) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:17) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:19) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:19) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:19) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:21) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:21) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:21) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:21) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:21) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:23) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:23) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:23) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:25) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:25) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:25) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:27) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:27) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:27) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:29) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:29) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:29) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:31) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:31) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:31) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:31) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:31) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:33) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:33) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:33) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:35) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:35) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:35) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:35) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:35) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:37) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:37) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:37) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:37) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:37) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:39) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:39) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:39) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:41) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:41) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:41) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:41) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:41) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:43) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:43) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:43) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:43) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:43) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:45) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:45) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:45) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:47) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:47) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:47) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:47) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:47) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:49) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:49) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:49) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:51) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:51) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:51) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:53) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:53) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:53) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:53) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:53) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:55) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:55) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:55) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:55) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:57) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:57) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:57) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:57) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:57) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:06:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:06:59) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:06:59) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:06:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:06:59) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:01) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:01) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:01) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:03) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:03) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:03) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:03) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:03) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:05) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:05) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:05) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:05) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:05) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:07) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:07) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:07) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:07) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:07) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:09) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:09) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:09) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:11) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:11) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:11) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:11) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:11) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:13) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:13) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:13) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:13) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:13) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:15) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:15) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:15) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:15) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:15) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:17) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:17) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:17) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:19) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:19) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:19) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:21) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:21) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:21) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:21) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:21) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:23) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:23) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:23) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:25) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:25) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:25) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:27) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:27) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:27) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:29) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:29) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:29) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:31) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:31) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:31) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:31) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:31) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:33) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:33) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:33) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:35) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:35) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:35) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:35) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:35) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:37) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:37) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:37) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:37) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:37) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:39) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:39) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:39) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:41) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:41) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:41) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:41) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:41) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:43) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:43) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:43) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:43) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:43) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:45) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:45) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:45) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:47) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:47) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:47) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:47) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:47) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:49) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:49) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:49) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:51) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:51) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:51) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:53) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:53) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:53) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:53) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:53) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:55) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:55) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:55) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:55) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:57) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:57) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:57) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:57) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:57) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:07:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:07:59) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:07:59) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:07:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:07:59) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:01) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:01) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:01) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:03) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:03) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:03) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:03) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:03) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:05) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:05) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:05) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:05) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:05) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:07) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:07) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:07) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:07) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:07) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:09) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:09) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:09) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:11) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:11) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:11) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:11) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:11) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:13) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:13) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:13) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:13) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:13) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:15) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:15) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:15) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:15) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:15) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:17) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:17) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:17) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:19) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:19) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:19) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:21) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:21) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:21) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:21) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:21) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:23) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:23) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:23) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:25) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:25) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:25) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:27) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:27) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:27) | WARNING: ROCm SMI: Failed to get GPU temperature
2025/04/24 (11:08:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/04/24 (11:08:29) | WARNING: ROCm SMI: Failed to get GPU clock speed: 
2025/04/24 (11:08:29) | WARNING: ROCm SMI: Failed to get VRAM clock speed: 
2025/04/24 (11:08:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/04/24 (11:08:29) | WARNING: ROCm SMI: Failed to get GPU temperature
